Icd,Label,Asterisk,AffectedByInterval,AffectedByStatus,NationalExtension,ActionVar,YearStart,YearEnd,DateIn,UserIn,DateOut,UserOut,Comments
"E709","Disorder of aromatic amino-acid metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E710","Maple-syrup-urine disease",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E711","Other disorders of branched-chain amino-acid metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E712","Disorder of branched-chain amino-acid metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E713","Disorders of fatty-acid metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E720","Disorders of amino-acid transport",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E721","Disorders of sulfur-bearing amino-acid metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E722","Disorders of urea cycle metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E723","Disorders of lysine and hydroxylysine metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E724","Disorders of ornithine metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E725","Disorders of glycine metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E728","Other specified disorders of amino-acid metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E729","Disorder of amino-acid metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E730","Congenital lactase deficiency",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E731","Secondary lactase deficiency",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E738","Other lactose intolerance",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E739","Lactose intolerance, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E740","Glycogen storage disease",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E741","Disorders of fructose metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E742","Disorders of galactose metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E743","Other disorders of intestinal carbohydrate absorption",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E744","Disorders of pyruvate metabolism and gluconeogenesis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E748","Other specified disorders of carbohydrate metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E749","Disorder of carbohydrate metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E750","GM2 gangliosidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E751","Other gangliosidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E752","Other sphingolipidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E753","Sphingolipidosis, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E754","Neuronal ceroid lipofuscinosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E755","Other lipid storage disorders",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E756","Lipid storage disorder, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E760","Mucopolysaccharidosis, type I",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E761","Mucopolysaccharidosis, type II",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E762","Other mucopolysaccharidoses",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E763","Mucopolysaccharidosis, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E768","Other disorders of glucosaminoglycan metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E769","Disorder of glucosaminoglycan metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E770","Defects in post-translational modification of lysosomal enzymes",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E771","Defects in glycoprotein degradation",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E778","Other disorders of glycoprotein metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E779","Disorder of glycoprotein metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E780","Pure hypercholesterolaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E781","Pure hyperglyceridaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E782","Mixed hyperlipidaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E783","Hyperchylomicronaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E784","Other hyperlipidaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E785","Hyperlipidaemia, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E786","Lipoprotein deficiency",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E788","Other disorders of lipoprotein metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E789","Disorder of lipoprotein metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E790","Hyperuricaemia without signs of inflammatory arthritis and tophaceous disease",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E791","Lesch-Nyhan syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E798","Other disorders of purine and pyrimidine metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E799","Disorder of purine and pyrimidine metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E800","Hereditary erythropoietic porphyria",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E801","Porphyria cutanea tarda",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E802","Other porphyria",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E803","Defects of catalase and peroxidase",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E804","Gilbert syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E805","Crigler-Najjar syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E806","Other disorders of bilirubin metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E807","Disorder of bilirubin metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E830","Disorders of copper metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E831","Disorders of iron metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E832","Disorders of zinc metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E833","Disorders of phosphorus metabolism and phosphatases",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E834","Disorders of magnesium metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E835","Disorders of calcium metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E838","Other disorders of mineral metabolism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E839","Disorder of mineral metabolism, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E840","Cystic fibrosis with pulmonary manifestations",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E841","Cystic fibrosis with intestinal manifestations",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E848","Cystic fibrosis with other manifestations",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E849","Cystic fibrosis, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E850","Non-neuropathic heredofamilial amyloidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E851","Neuropathic heredofamilial amyloidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E852","Heredofamilial amyloidosis, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E853","Secondary systemic amyloidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E854","Organ-limited amyloidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E858","Other amyloidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E859","Amyloidosis, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E86","Volume depletion",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E870","Hyperosmolality and hypernatraemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E871","Hypo-osmolality and hyponatraemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E872","Acidosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E873","Alkalosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E874","Mixed disorder of acid-base balance",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E875","Hyperkalaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E876","Hypokalaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E877","Fluid overload",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E878","Other disorders of electrolyte and fluid balance, not elsewhere classified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E880","Disorders of plasma-protein metabolism, not elsewhere classified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E881","Lipodystrophy, not elsewhere classified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E882","Lipomatosis, not elsewhere classified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E883","Tumour lysis syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E888","Other specified metabolic disorders",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E889","Metabolic disorder, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E890","Postprocedural hypothyroidism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E891","Postprocedural hypoinsulinaemia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E892","Postprocedural hypoparathyroidism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E893","Postprocedural hypopituitarism",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E894","Postprocedural ovarian failure",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E895","Postprocedural testicular hypofunction",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E896","Postprocedural adrenocortical(-medullary) hypofunction",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E898","Other postprocedural endocrine and metabolic disorders",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E899","Postprocedural endocrine and metabolic disorder, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"E90","Nutritional and metabolic disorders in diseases classified elsewhere",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F000","Dementia in Alzheimer disease with early onset",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F001","Dementia in Alzheimer disease with late onset",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F002","Dementia in Alzheimer disease, atypical or mixed type",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F009","Dementia in Alzheimer disease, unspecified",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F010","Vascular dementia of acute onset",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F011","Multi-infarct dementia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F012","Subcortical vascular dementia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F013","Mixed cortical and subcortical vascular dementia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F018","Other vascular dementia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F019","Vascular dementia, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F020","Dementia in Pick disease",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F021","Dementia in Creutzfeldt-Jakob disease",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F022","Dementia in Huntington disease",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F023","Dementia in Parkinson disease",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F024","Dementia in human immunodeficiency virus [HIV] disease",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F028","Dementia in other specified diseases classified elsewhere",1,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F03","Unspecified dementia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F04","Organic amnesic syndrome, not induced by alcohol and other psychoactive substances",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F050","Delirium not superimposed on dementia, so described",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F051","Delirium superimposed on dementia",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F058","Other delirium",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F059","Delirium, unspecified",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F060","Organic hallucinosis",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F061","Organic catatonic disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F062","Organic delusional [schizophrenia-like] disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F063","Organic mood [affective] disorders",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F064","Organic anxiety disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F065","Organic dissociative disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F066","Organic emotionally labile [asthenic] disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F067","Mild cognitive disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F068","Other specified mental disorders due to brain damage and dysfunction and to physical disease",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F069","Unspecified mental disorder due to brain damage and dysfunction and to physical disease",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F070","Organic personality disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F071","Postencephalitic syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F072","Postconcussional syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F078","Other organic personality and behavioural disorders due to brain disease, damage and dysfunction",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F079","Unspecified organic personality and behavioural disorder due to brain disease, damage and dysfunction",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F09","Unspecified organic or symptomatic mental disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F100","Mental and behavioural disorders due to use of alcohol: Acute intoxication",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F101","Mental and behavioural disorders due to use of alcohol: Harmful use",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F102","Mental and behavioural disorders due to use of alcohol: Dependence syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F103","Mental and behavioural disorders due to use of alcohol: Withdrawal state",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F104","Mental and behavioural disorders due to use of alcohol: Withdrawal state with delirium",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F105","Mental and behavioural disorders due to use of alcohol: Psychotic disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F106","Mental and behavioural disorders due to use of alcohol: Amnesic syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F107","Mental and behavioural disorders due to use of alcohol: Residual and late-onset psychotic disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F108","Mental and behavioural disorders due to use of alcohol: Other mental and behavioural disorders",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F109","Mental and behavioural disorders due to use of alcohol: Unspecified mental and behavioural disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F110","Mental and behavioural disorders due to use of opioids: Acute intoxication",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F111","Mental and behavioural disorders due to use of opioids: Harmful use",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F112","Mental and behavioural disorders due to use of opioids: Dependence syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F113","Mental and behavioural disorders due to use of opioids: Withdrawal state",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F114","Mental and behavioural disorders due to use of opioids: Withdrawal state with delirium",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F115","Mental and behavioural disorders due to use of opioids: Psychotic disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F116","Mental and behavioural disorders due to use of opioids: Amnesic syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F117","Mental and behavioural disorders due to use of opioids: Residual and late-onset psychotic disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F118","Mental and behavioural disorders due to use of opioids: Other mental and behavioural disorders",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F119","Mental and behavioural disorders due to use of opioids: Unspecified mental and behavioural disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F120","Mental and behavioural disorders due to use of cannabinoids: Acute intoxication",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F121","Mental and behavioural disorders due to use of cannabinoids: Harmful use",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F122","Mental and behavioural disorders due to use of cannabinoids: Dependence syndrome",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F123","Mental and behavioural disorders due to use of cannabinoids: Withdrawal state",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F124","Mental and behavioural disorders due to use of cannabinoids: Withdrawal state with delirium",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
"F125","Mental and behavioural disorders due to use of cannabinoids: Psychotic disorder",0,0,0,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,
